Date,Open,High,Low,Close,Adj Close,Volume
2020-08-17,53.360001,53.520000,51.599998,51.759998,51.293541,7378675
2020-08-18,51.919998,52.560001,51.279999,51.520000,51.055710,5335750
2020-08-19,51.759998,52.560001,50.799999,51.040001,50.580032,6795250
2020-08-20,50.639999,51.040001,49.680000,50.160000,49.707970,7970500
2020-08-21,50.000000,51.040001,49.840000,50.480000,50.025078,7481438
2020-08-24,50.799999,53.119999,50.400002,53.040001,52.562012,12848175
2020-08-25,53.200001,53.599998,51.840000,52.720001,52.244896,8681138
2020-08-26,52.959999,52.959999,51.520000,51.840000,51.372822,7163000
2020-08-27,52.160000,53.040001,51.599998,51.840000,51.372822,9173488
2020-08-28,52.080002,52.959999,51.759998,52.880001,52.403454,7395213
2020-08-31,52.080002,53.520000,50.080002,50.720001,50.262913,17734125
2020-09-01,50.160000,51.200001,49.200001,49.520000,49.073730,11647700
2020-09-02,49.599998,51.599998,49.360001,51.520000,51.055710,10477075
2020-09-03,51.119999,53.200001,50.240002,50.560001,50.104366,11765613
2020-09-04,51.439999,52.480000,50.080002,51.360001,50.897152,11209488
2020-09-08,50.560001,50.880001,49.040001,49.119999,48.677334,15080750
2020-09-09,49.599998,49.599998,48.160000,49.279999,48.835888,13630538
2020-09-10,49.360001,49.599998,48.000000,48.000000,47.567425,12165600
2020-09-11,48.320000,48.400002,47.439999,47.599998,47.171028,8989825
2020-09-14,47.919998,49.279999,47.680000,49.200001,48.756615,9250263
2020-09-15,49.360001,49.759998,48.160000,48.799999,48.360218,10793850
2020-09-16,48.799999,54.480000,48.400002,54.000000,53.513355,31998313
2020-09-17,54.480000,57.439999,53.360001,56.400002,55.891727,32630038
2020-09-18,55.360001,57.119999,54.959999,55.040001,54.543983,18160100
2020-09-21,53.040001,53.200001,49.840000,50.799999,50.342194,20342450
2020-09-22,51.200001,52.639999,49.680000,50.000000,49.549400,17612625
2020-09-23,50.240002,51.360001,48.799999,48.880001,48.439499,11080588
2020-09-24,48.799999,49.439999,48.000000,48.480000,48.043098,11933725
2020-09-25,48.480000,49.360001,48.160000,48.880001,48.519562,9972338
2020-09-28,49.840000,50.480000,49.439999,49.599998,49.234249,10411600
2020-09-29,49.680000,49.840000,48.480000,48.959999,48.598969,9196450
2020-09-30,49.119999,50.320000,49.119999,49.840000,49.472481,12097700
2020-10-01,50.160000,50.320000,48.880001,49.919998,49.551891,9896950
2020-10-02,48.400002,51.200001,48.400002,51.119999,50.743046,11259550
2020-10-05,51.119999,51.599998,50.560001,51.279999,50.901867,7285450
2020-10-06,51.439999,52.639999,48.880001,49.360001,48.996029,21258275
2020-10-07,49.759998,51.200001,49.680000,50.480000,50.107765,10410763
2020-10-08,50.880001,53.360001,50.720001,53.200001,52.807709,12895913
2020-10-09,56.560001,56.560001,53.599998,54.720001,54.316494,21438438
2020-10-12,55.360001,55.360001,53.919998,54.639999,54.237080,11129550
2020-10-13,54.320000,54.560001,53.279999,53.759998,53.363571,9410950
2020-10-14,53.759998,55.119999,53.759998,54.560001,54.157677,12243588
2020-10-15,53.599998,55.040001,52.880001,54.959999,54.554726,11156588
2020-10-16,55.680000,58.799999,55.520000,58.320000,57.889954,21143413
2020-10-19,59.119999,59.759998,57.840000,58.320000,57.889954,16354638
2020-10-20,58.799999,59.360001,58.160000,58.720001,58.287010,12302513
2020-10-21,58.240002,59.279999,58.160000,58.560001,58.128185,9226388
2020-10-22,58.639999,62.000000,58.560001,61.759998,61.304585,11970863
2020-10-23,63.439999,64.239998,60.480000,61.040001,60.589897,16570400
2020-10-26,59.680000,60.480000,58.240002,59.040001,58.604645,13031800
2020-10-27,59.200001,59.200001,56.720001,56.799999,56.381161,12271250
2020-10-28,60.080002,62.880001,59.279999,59.360001,58.922283,31686763
2020-10-29,61.279999,61.919998,58.480000,58.959999,58.525234,15412250
2020-10-30,58.720001,60.320000,58.320000,59.360001,58.922283,12796263
2020-11-02,60.000000,60.639999,58.639999,60.160000,59.716385,13609788
2020-11-03,61.200001,63.360001,60.320000,62.799999,62.336914,12234063
2020-11-04,61.520000,64.160004,60.240002,62.799999,62.336914,15865638
2020-11-05,63.599998,64.400002,63.279999,63.919998,63.448654,10725850
2020-11-06,64.160004,65.120003,63.680000,64.720001,64.242767,10515688
2020-11-09,74.800003,75.279999,68.879997,69.760002,69.245590,24160338
2020-11-10,70.559998,72.800003,70.000000,71.839996,71.310242,20591700
2020-11-11,72.879997,72.959999,70.639999,71.120003,70.595566,10930000
2020-11-12,70.080002,70.959999,69.360001,70.080002,69.563240,9939800
2020-11-13,70.879997,74.000000,70.800003,74.000000,73.454330,16247538
2020-11-16,76.879997,77.120003,75.360001,76.559998,75.995445,14846500
2020-11-17,75.599998,77.919998,74.639999,77.440002,76.868973,11293575
2020-11-18,79.760002,80.400002,77.839996,77.839996,77.266014,18608225
2020-11-19,76.959999,78.080002,76.080002,77.279999,76.710136,10897188
2020-11-20,77.120003,78.639999,76.720001,78.080002,77.504257,10016938
2020-11-23,78.879997,82.160004,78.879997,80.559998,79.965958,13524663
2020-11-24,85.680000,86.800003,83.199997,83.599998,82.983551,22036100
2020-11-25,84.239998,84.480003,82.720001,84.000000,83.380592,13734113
2020-11-27,84.400002,84.480003,82.480003,83.199997,82.586479,6769350
2020-11-30,83.120003,83.120003,79.680000,81.440002,80.839462,15638013
2020-12-01,82.639999,83.839996,80.879997,81.199997,80.601227,10845888
2020-12-02,80.639999,83.839996,80.080002,83.440002,82.824730,9654450
2020-12-03,83.199997,85.599998,83.120003,84.800003,84.174690,11431613
2020-12-04,85.360001,87.440002,84.080002,87.040001,86.398178,16877613
2020-12-07,87.120003,88.800003,86.080002,86.879997,86.239342,12175500
2020-12-08,86.559998,88.239998,86.320000,87.680000,87.033455,11672288
2020-12-09,88.000000,91.919998,88.000000,91.120003,90.448097,15766938
2020-12-10,88.639999,91.839996,88.480003,90.559998,89.892204,11958950
2020-12-11,90.239998,91.279999,88.160004,89.279999,88.621658,11123213
2020-12-14,90.160004,90.800003,86.320000,86.639999,86.001114,9914688
2020-12-15,87.599998,89.199997,85.199997,88.879997,88.224609,10826738
2020-12-16,89.040001,89.199997,87.199997,87.440002,86.795227,7351975
2020-12-17,87.519997,87.919998,86.400002,87.040001,86.398178,7805750
2020-12-18,86.239998,88.959999,85.919998,86.480003,85.921280,14344200
2020-12-21,83.760002,86.959999,82.879997,86.160004,85.603333,10727338
2020-12-22,85.680000,86.080002,83.919998,84.879997,84.331604,11125938
2020-12-23,85.440002,87.839996,84.959999,86.879997,86.318680,7563063
2020-12-24,86.800003,86.800003,84.959999,85.199997,84.649544,3756213
2020-12-28,85.599998,86.239998,84.639999,85.120003,84.570061,6724588
2020-12-29,85.279999,86.160004,84.320000,84.480003,83.934196,6629488
2020-12-30,84.639999,86.800003,84.400002,85.680000,85.126434,6327625
2020-12-31,85.199997,86.639999,84.639999,86.400002,85.841797,5962788
2021-01-04,87.120003,87.199997,83.199997,83.760002,83.218857,9993688
2021-01-05,83.440002,87.040001,83.360001,86.160004,85.603333,10462538
2021-01-06,86.639999,92.959999,86.639999,90.879997,90.292847,16448075
2021-01-07,92.480003,92.559998,89.919998,90.160004,89.577484,9411225
2021-01-08,90.320000,91.519997,89.279999,90.720001,90.133881,9089963
2021-01-11,88.879997,92.239998,88.480003,91.599998,91.008194,8406700
2021-01-12,92.080002,95.279999,91.279999,94.239998,93.631126,11429913
2021-01-13,94.239998,94.559998,92.160004,92.559998,91.961983,6714200
2021-01-14,92.879997,93.839996,92.639999,93.279999,92.677338,7401188
2021-01-15,92.800003,92.800003,90.000000,90.639999,90.054390,9201188
2021-01-19,91.839996,93.199997,91.199997,91.440002,90.849236,7937425
2021-01-20,92.000000,92.000000,90.400002,91.120003,90.531296,7376988
2021-01-21,91.199997,91.440002,88.559998,88.559998,87.987823,8200338
2021-01-22,87.760002,89.440002,87.199997,88.879997,88.305756,6614925
2021-01-25,89.120003,89.199997,86.160004,87.919998,87.351967,11502613
2021-01-26,96.239998,97.839996,89.599998,90.320000,89.736465,26475425
2021-01-27,88.639999,92.480003,85.120003,91.040001,90.451813,18679988
2021-01-28,91.279999,91.760002,88.559998,88.720001,88.146797,11762413
2021-01-29,88.000000,89.919998,85.360001,85.440002,84.887993,13657350
2021-02-01,86.879997,88.000000,85.120003,85.919998,85.364891,8335725
2021-02-02,87.040001,90.800003,86.720001,89.919998,89.339050,10558238
2021-02-03,89.919998,90.400002,88.559998,89.599998,89.021111,6776850
2021-02-04,89.839996,92.000000,89.519997,91.599998,91.008194,8345975
2021-02-05,92.080002,92.400002,90.559998,91.199997,90.610779,6477300
2021-02-08,91.760002,93.199997,91.279999,92.879997,92.279915,5306813
2021-02-09,92.480003,92.800003,91.279999,92.320000,91.723541,6592288
2021-02-10,92.720001,92.720001,91.040001,91.199997,90.610779,5694988
2021-02-11,91.120003,91.760002,89.519997,91.680000,91.087677,6478650
2021-02-12,91.279999,93.919998,91.040001,93.839996,93.233719,7304963
2021-02-16,94.559998,95.839996,94.239998,95.760002,95.141319,7539000
2021-02-17,94.720001,95.599998,94.080002,94.879997,94.266998,5367513
2021-02-18,94.720001,94.879997,92.080002,93.040001,92.438889,6106825
2021-02-19,93.760002,96.239998,93.440002,96.160004,95.538734,7631125
2021-02-22,96.559998,101.599998,96.239998,100.000000,99.353920,12079538
2021-02-23,100.800003,101.199997,97.440002,100.720001,100.069267,9005313
2021-02-24,102.400002,106.800003,101.199997,104.959999,104.281883,13348875
2021-02-25,104.800003,106.160004,101.279999,102.080002,101.420486,11542163
2021-02-26,101.440002,102.720001,99.279999,100.320000,99.671860,11091225
2021-03-01,103.360001,106.320000,102.320000,104.879997,104.202393,9754700
2021-03-02,105.199997,106.000000,103.760002,103.839996,103.169106,9650675
2021-03-03,104.720001,108.959999,104.400002,107.519997,106.825333,14696538
2021-03-04,111.040001,113.040001,105.440002,108.559998,107.858612,20820213
2021-03-05,110.400002,110.480003,105.120003,108.800003,108.176781,13121938
2021-03-08,113.680000,114.720001,110.480003,113.360001,112.710670,17964700
2021-03-09,112.800003,115.360001,110.639999,112.000000,111.358459,14308463
2021-03-10,109.199997,109.919998,103.360001,106.000000,105.392822,27528800
2021-03-11,101.519997,102.879997,95.599998,98.160004,97.597733,38225663
2021-03-12,97.919998,100.959999,97.839996,100.639999,100.063522,16818988
2021-03-15,101.919998,106.879997,101.839996,106.800003,106.188240,13925313
2021-03-16,106.639999,106.800003,104.559998,105.199997,104.597397,9307025
2021-03-17,105.599998,108.879997,105.040001,108.879997,108.256325,9903388
2021-03-18,108.720001,109.519997,105.519997,106.000000,105.392822,7970138
2021-03-19,105.599998,106.800003,103.839996,105.760002,105.154198,8559000
2021-03-22,105.279999,105.919998,103.440002,105.040001,104.438324,6598638
2021-03-23,103.680000,105.440002,100.400002,101.279999,100.699860,8206888
2021-03-24,102.080002,104.160004,100.000000,100.000000,99.427185,7759188
2021-03-25,99.199997,103.440002,97.839996,102.800003,102.211159,9173988
2021-03-26,103.599998,105.040001,101.680000,103.919998,103.324730,7565588
2021-03-29,103.360001,104.400002,102.239998,103.599998,103.006561,6720363
2021-03-30,103.839996,106.879997,103.199997,106.400002,105.790527,6615638
2021-03-31,107.040001,107.440002,105.040001,105.040001,104.438324,7823250
2021-04-01,105.839996,106.879997,105.199997,106.239998,105.631454,7397975
2021-04-05,107.760002,108.559998,106.959999,107.680000,107.063202,6342363
2021-04-06,107.680000,108.000000,106.959999,107.199997,106.585945,5006525
2021-04-07,107.199997,108.239998,106.080002,107.120003,106.506409,5220675
2021-04-08,106.080002,108.000000,104.720001,107.599998,106.983658,6864875
2021-04-09,108.000000,110.639999,107.360001,108.800003,108.176781,7905750
2021-04-12,108.879997,109.440002,107.760002,108.720001,108.097252,5259625
2021-04-13,108.080002,108.320000,106.080002,107.519997,106.904106,6402975
2021-04-14,107.440002,110.320000,107.360001,109.440002,108.813118,8079875
2021-04-15,109.839996,110.000000,107.519997,108.400002,107.779068,6360225
2021-04-16,109.040001,109.440002,106.800003,107.120003,106.506409,6253050
2021-04-19,106.559998,107.760002,105.360001,107.680000,107.063202,5609475
2021-04-20,107.279999,107.279999,103.199997,104.480003,103.881531,7682088
2021-04-21,103.440002,107.040001,102.160004,106.800003,106.188240,6201013
2021-04-22,106.800003,109.440002,106.239998,107.279999,106.665489,6575975
2021-04-23,108.000000,108.879997,106.879997,108.400002,107.779068,5829763
2021-04-26,109.040001,112.000000,108.400002,108.559998,107.938156,11722363
2021-04-27,108.000000,108.320000,103.279999,107.919998,107.301819,18721875
2021-04-28,106.639999,106.800003,105.199997,105.599998,104.995117,8261925
2021-04-29,105.440002,106.320000,104.639999,105.680000,105.074661,6894700
2021-04-30,105.279999,106.800003,104.639999,104.959999,104.358780,6237438
2021-05-03,105.919998,108.239998,105.360001,107.599998,106.983658,7934063
2021-05-04,106.720001,107.120003,104.559998,104.959999,104.358780,9692275
2021-05-05,105.279999,106.320000,104.720001,105.680000,105.074661,6958038
2021-05-06,105.760002,106.480003,104.239998,105.680000,105.074661,7847150
2021-05-07,105.279999,106.720001,104.559998,106.400002,105.790527,6735088
2021-05-10,106.480003,108.639999,106.400002,106.800003,106.188240,8195250
2021-05-11,105.519997,106.320000,103.519997,104.720001,104.120155,8501525
2021-05-12,104.639999,105.040001,102.160004,102.559998,101.972527,8856213
2021-05-13,102.400002,104.320000,101.760002,103.760002,103.165649,8197850
2021-05-14,104.959999,106.400002,104.239998,106.080002,105.472374,6334675
2021-05-17,105.839996,106.720001,104.959999,105.199997,104.597397,9542238
2021-05-18,105.440002,106.160004,103.760002,103.760002,103.165649,6115788
2021-05-19,103.199997,104.800003,102.320000,104.720001,104.120155,7427025
2021-05-20,104.720001,104.879997,103.360001,104.480003,103.881531,5809338
2021-05-21,104.879997,106.239998,104.400002,105.839996,105.233734,6665013
2021-05-24,106.320000,106.480003,104.959999,105.440002,104.836029,4876600
2021-05-25,105.599998,106.320000,104.800003,104.959999,104.358780,5916213
2021-05-26,104.959999,107.440002,104.320000,107.199997,106.585945,7533713
2021-05-27,108.800003,115.199997,108.720001,114.800003,114.142403,23073575
2021-05-28,114.320000,114.720001,112.239998,112.480003,111.835709,9071488
2021-06-01,113.839996,114.720001,112.800003,113.199997,112.551575,6284613
2021-06-02,113.440002,113.440002,112.080002,112.720001,112.074333,4992100
2021-06-03,111.919998,114.959999,111.519997,112.720001,112.074333,7895475
2021-06-04,113.279999,113.599998,110.879997,111.680000,111.040283,8008900
2021-06-07,112.000000,112.559998,110.879997,111.279999,110.642570,4668638
2021-06-08,111.760002,111.919998,109.760002,111.199997,110.563026,5515250
2021-06-09,110.160004,110.480003,109.360001,109.839996,109.210823,6970963
2021-06-10,110.480003,110.959999,108.720001,109.040001,108.415405,6229850
2021-06-11,109.199997,110.239998,108.559998,109.519997,108.892654,5295663
2021-06-14,110.239998,110.639999,107.279999,107.760002,107.142746,5678225
2021-06-15,107.599998,108.559998,106.480003,108.320000,107.699524,4753238
2021-06-16,108.000000,109.199997,106.320000,107.519997,106.904106,8766413
2021-06-17,107.279999,108.080002,103.279999,104.000000,103.404282,9626675
2021-06-18,102.720001,104.160004,102.000000,102.239998,101.654358,10258088
2021-06-21,103.120003,105.519997,102.879997,105.519997,104.915558,6744263
2021-06-22,104.959999,105.599998,103.519997,104.239998,103.642906,4783575
2021-06-23,104.160004,105.519997,103.519997,103.599998,103.006561,5459688
2021-06-24,104.480003,105.599998,103.360001,105.199997,104.597397,5977550
2021-06-25,105.279999,105.919998,104.800003,105.279999,104.756607,4264450
2021-06-28,105.279999,105.360001,102.320000,103.120003,102.607346,7723450
2021-06-29,104.480003,105.839996,103.680000,104.720001,104.199394,8649650
2021-06-30,105.199997,108.239998,104.400002,107.680000,107.144676,8568975
2021-07-01,108.639999,109.040001,106.879997,107.839996,107.303871,5836638
2021-07-02,108.320000,108.320000,106.480003,106.879997,106.348640,4144988
2021-07-06,106.239998,106.559998,102.559998,103.360001,102.846146,8829850
2021-07-07,103.040001,104.639999,101.919998,103.839996,103.323761,7632563
2021-07-08,101.839996,103.519997,100.879997,102.959999,102.448135,6727850
2021-07-09,104.080002,105.519997,103.519997,105.279999,104.756607,5165288
2021-07-12,104.480003,105.120003,103.199997,104.879997,104.358589,6969838
2021-07-13,104.720001,104.720001,103.040001,103.120003,102.607346,4926450
2021-07-14,103.040001,103.839996,101.760002,102.480003,101.970528,5588738
2021-07-15,101.519997,103.360001,100.559998,102.080002,101.572517,6423850
2021-07-16,102.400002,102.959999,100.160004,100.400002,99.900864,5695475
2021-07-19,97.519997,97.919998,94.559998,96.000000,95.522736,12362150
2021-07-20,96.080002,101.919998,95.919998,101.599998,101.094894,9390363
2021-07-21,102.320000,104.879997,102.160004,104.639999,104.119789,8440725
2021-07-22,104.400002,104.480003,101.599998,101.599998,101.094894,5427875
2021-07-23,102.400002,103.040001,101.040001,101.680000,101.174507,4722413
2021-07-26,101.279999,103.519997,101.040001,103.360001,102.846146,6728613
2021-07-27,106.639999,107.760002,102.400002,104.639999,104.119789,14930538
2021-07-28,105.199997,107.839996,104.320000,105.040001,104.517792,8571038
2021-07-29,105.519997,107.040001,104.720001,106.320000,105.791428,6784563
2021-07-30,105.279999,105.760002,103.360001,103.599998,103.084953,7507838
2021-08-02,104.480003,107.209999,100.430000,100.599998,100.099869,24885500
2021-08-03,100.199997,103.199997,98.110001,103.059998,102.547646,14440000
2021-08-04,101.809998,103.449997,101.459999,102.910004,102.398392,14144300
2021-08-05,103.000000,104.639999,102.519997,103.019997,102.507835,8130800
2021-08-06,103.360001,105.260002,103.360001,104.519997,104.000374,10988200
2021-08-09,103.559998,104.269997,102.029999,103.709999,103.194412,7954700
2021-08-10,103.809998,106.330002,103.199997,106.080002,105.552635,8056100
2021-08-11,106.209999,106.209999,103.820000,106.040001,105.512833,8305100
2021-08-12,106.190002,107.230003,105.239998,106.519997,105.990440,6398700
2021-08-13,106.500000,106.620003,104.580002,104.919998,104.398399,5619900
2021-08-16,104.230003,104.300003,102.239998,103.349998,102.836197,6916200
2021-08-17,102.540001,103.269997,100.360001,101.620003,101.114807,8177400
2021-08-18,101.080002,103.470001,100.760002,101.410004,100.905846,6496500
2021-08-19,100.000000,100.820000,98.599998,99.419998,98.925751,10805700
2021-08-20,99.589996,100.669998,99.099998,100.050003,99.552620,6356700
2021-08-23,100.599998,101.480003,100.269997,100.970001,100.468033,6007400
2021-08-24,101.290001,103.510002,101.059998,103.269997,102.756599,6857700
2021-08-25,103.360001,105.129997,102.550003,104.699997,104.179482,7867100
2021-08-26,104.459999,104.620003,102.839996,103.379997,102.866051,8166500
2021-08-27,103.900002,106.150002,103.900002,106.089996,105.562576,7771000
2021-08-30,106.330002,106.459999,104.800003,105.190002,104.667061,7145700
2021-08-31,104.940002,106.360001,104.459999,105.410004,104.885963,10990800
2021-09-01,105.360001,105.470001,103.260002,103.660004,103.144669,7968100
2021-09-02,104.000000,106.339996,103.980003,106.260002,105.731728,8493700
2021-09-03,106.000000,107.360001,104.080002,104.750000,104.229233,7616900
2021-09-07,104.500000,104.940002,102.309998,103.290001,102.776497,10989500
2021-09-08,102.949997,104.730003,100.419998,102.580002,102.070030,12001300
2021-09-09,102.360001,104.919998,102.110001,103.290001,102.776497,9386500
2021-09-10,103.290001,103.949997,101.779999,102.000000,101.492905,9563600
2021-09-13,102.650002,104.860001,102.019997,104.459999,103.940674,12484200
2021-09-14,104.540001,104.550003,100.070000,100.379997,99.880966,16022600
2021-09-15,100.790001,102.470001,100.690002,102.160004,101.652122,8103700
2021-09-16,102.389999,102.699997,100.820000,101.339996,100.836197,5981900
2021-09-17,101.150002,101.860001,100.129997,100.470001,99.970520,10718000
2021-09-20,98.500000,99.870003,97.269997,99.809998,99.313797,10103800
2021-09-21,99.900002,99.989998,96.209999,96.820000,96.338661,15788600
2021-09-22,97.669998,99.029999,97.660004,98.540001,98.050110,11216100
2021-09-23,99.529999,104.080002,99.519997,102.959999,102.448135,11601100
2021-09-24,102.660004,104.199997,102.599998,103.800003,103.364281,6559500
2021-09-27,104.550003,106.330002,104.389999,105.349998,104.907776,8081500
2021-09-28,105.290001,106.750000,104.730003,105.730003,105.286179,12551700
2021-09-29,106.000000,107.000000,105.309998,106.279999,105.833862,7399200
2021-09-30,106.360001,107.089996,102.949997,103.029999,102.597504,8944200
2021-10-01,104.180000,106.389999,103.669998,105.820000,105.375801,8094500
2021-10-04,105.400002,107.080002,104.599998,104.900002,104.459663,7656200
2021-10-05,105.059998,106.000000,103.750000,104.900002,104.459663,5737200
2021-10-06,103.680000,104.419998,102.059998,104.330002,103.892052,7013900
2021-10-07,104.839996,106.529999,104.330002,105.510002,105.067108,6656500
2021-10-08,105.370003,106.220001,104.660004,104.720001,104.280418,4273600
2021-10-11,104.839996,105.760002,103.970001,104.080002,103.643105,4121800
2021-10-12,103.559998,104.040001,101.559998,102.720001,102.288818,8549600
2021-10-13,102.199997,103.199997,101.180000,102.360001,101.930321,7517000
2021-10-14,103.139999,103.650002,102.370003,102.739998,102.308723,6139100
2021-10-15,103.650002,105.900002,103.190002,104.410004,103.971725,5650300
2021-10-18,103.680000,104.570000,103.040001,104.120003,103.682938,4145500
2021-10-19,104.580002,104.970001,103.580002,104.730003,104.290382,4216400
2021-10-20,104.750000,106.019997,103.870003,106.000000,105.555038,6107900
2021-10-21,105.760002,106.389999,103.010002,103.150002,102.717010,7219600
2021-10-22,103.050003,104.510002,102.550003,104.050003,103.613228,5355000
2021-10-25,103.639999,105.989998,103.330002,105.300003,104.857979,6496200
2021-10-26,105.760002,110.970001,105.220001,107.440002,106.988998,11701000
2021-10-27,107.879997,108.279999,103.690002,103.849998,103.414063,8984300
2021-10-28,103.389999,105.379997,103.099998,105.260002,104.818153,5910800
2021-10-29,104.949997,105.239998,104.120003,104.870003,104.429802,5618700
2021-11-01,105.760002,106.769997,105.279999,106.230003,105.784081,4887100
2021-11-02,106.339996,107.139999,105.300003,106.690002,106.242149,4480800
2021-11-03,106.160004,106.339996,104.820000,105.970001,105.525177,4111700
2021-11-04,105.870003,106.400002,104.290001,105.209999,104.768364,4675800
2021-11-05,106.930000,109.650002,106.849998,108.739998,108.283539,7602300
2021-11-08,109.400002,110.309998,108.320000,108.419998,107.964882,5174500
2021-11-09,114.730003,116.169998,110.480003,111.290001,110.822838,25123700
2021-11-10,112.500000,112.680000,108.110001,108.959999,108.502617,8692600
2021-11-11,108.550003,109.599998,106.779999,107.000000,106.550850,5512800
2021-11-12,107.400002,107.930000,106.459999,107.589996,107.138367,7625800
2021-11-15,108.029999,108.669998,106.199997,106.669998,106.222229,6124900
2021-11-16,106.150002,106.209999,102.820000,103.349998,102.916168,11997700
2021-11-17,103.699997,103.879997,101.419998,101.989998,101.561867,8307600
2021-11-18,101.430000,101.800003,99.180000,100.669998,100.247414,8530900
2021-11-19,99.800003,100.739998,99.300003,99.959999,99.540398,6603300
2021-11-22,100.470001,101.970001,100.279999,101.040001,100.615860,6206600
2021-11-23,101.779999,102.209999,101.150002,102.080002,101.651505,6011400
2021-11-24,101.860001,102.320000,101.309998,102.230003,101.800873,5572100
2021-11-26,96.660004,98.099998,95.510002,97.839996,97.429298,8607600
2021-11-29,99.269997,100.430000,96.830002,98.400002,97.986946,9776600
2021-11-30,96.639999,97.430000,94.470001,94.989998,94.591255,11409400
2021-12-01,96.550003,96.889999,92.940002,93.000000,92.609612,8657100
2021-12-02,94.199997,95.779999,92.809998,95.230003,94.830261,6094600
2021-12-03,95.129997,95.349998,91.730003,92.769997,92.380569,8082800
2021-12-06,93.849998,96.889999,93.239998,96.010002,95.606979,6679900
2021-12-07,96.599998,98.330002,96.300003,97.550003,97.140518,5049000
2021-12-08,97.550003,98.940002,96.980003,98.279999,97.867447,4756800
2021-12-09,97.769997,98.190002,97.000000,97.830002,97.419342,4066700
2021-12-10,98.089996,98.559998,96.449997,96.949997,96.543030,4276300
2021-12-13,95.970001,96.400002,92.820000,93.129997,92.739067,7378600
2021-12-14,92.750000,94.059998,91.720001,92.110001,91.723351,7260800
2021-12-15,92.220001,92.410004,90.180000,92.080002,91.693474,7694500
2021-12-16,92.519997,94.339996,92.199997,92.529999,92.141586,7127400
2021-12-17,92.449997,93.070000,90.110001,91.449997,91.066116,9065000
2021-12-20,90.000000,90.099998,88.169998,89.980003,89.680748,6013200
2021-12-21,90.720001,93.669998,90.720001,93.059998,92.750504,7617700
2021-12-22,92.919998,93.709999,92.160004,93.070000,92.760468,4663900
2021-12-23,93.300003,94.540001,93.300003,94.000000,93.687370,3885500
2021-12-27,93.629997,94.669998,93.449997,94.620003,94.305321,3428900
2021-12-28,94.430000,96.080002,94.239998,95.300003,94.983055,4051900
2021-12-29,95.000000,95.480003,94.440002,94.790001,94.474747,3490500
2021-12-30,94.660004,95.980003,94.529999,94.699997,94.385040,3269000
2021-12-31,94.500000,94.970001,93.900002,94.470001,94.155807,3795700
2022-01-03,95.220001,97.440002,94.750000,96.239998,95.919930,4619800
2022-01-04,98.779999,100.050003,98.089996,99.370003,99.039513,7624100
2022-01-05,99.730003,101.790001,99.290001,99.370003,99.039513,5894700
2022-01-06,100.449997,101.080002,99.419998,99.949997,99.617584,4277000
2022-01-07,99.800003,102.239998,99.769997,101.400002,101.062767,6248300
2022-01-10,101.720001,102.000000,98.940002,99.419998,99.089348,5768700
2022-01-11,100.290001,102.370003,99.970001,101.790001,101.451462,5673900
2022-01-12,101.430000,102.620003,101.379997,102.239998,101.899963,4558500
2022-01-13,102.290001,103.650002,101.800003,102.459999,102.119240,4382500
2022-01-14,101.660004,103.269997,100.910004,103.160004,102.816910,4380300
2022-01-18,102.559998,103.730003,102.160004,102.889999,102.547806,8410600
2022-01-19,102.690002,102.989998,100.470001,100.620003,100.285362,5699000
2022-01-20,100.230003,101.790001,97.970001,98.250000,97.923248,5635500
2022-01-21,97.699997,98.349998,95.860001,96.300003,95.979721,8077400
2022-01-24,94.589996,97.440002,92.290001,96.910004,96.587700,9873300
2022-01-25,91.120003,92.360001,88.300003,91.110001,90.806992,20952000
2022-01-26,91.510002,91.910004,88.050003,89.320000,89.022942,10637200
2022-01-27,90.000000,91.769997,88.070000,89.900002,89.601021,7804600
2022-01-28,89.300003,92.160004,88.849998,92.099998,91.793694,6478600
2022-01-31,91.610001,94.559998,91.029999,94.480003,94.165779,7001600
2022-02-01,95.000000,98.419998,94.750000,97.949997,97.624229,8149200
2022-02-02,97.669998,98.580002,96.160004,98.040001,97.713936,5561400
2022-02-03,97.150002,99.160004,96.550003,98.320000,97.993004,6213300
2022-02-04,97.699997,100.050003,97.639999,99.010002,98.680710,6403600
2022-02-07,99.370003,100.589996,98.500000,99.900002,99.567757,4385700
2022-02-08,99.980003,100.500000,98.629997,99.309998,98.979713,5158400
2022-02-09,100.250000,100.470001,99.120003,99.250000,98.919914,6624200
2022-02-10,98.389999,100.680000,98.000000,98.790001,98.461441,5512900
2022-02-11,99.019997,100.230003,96.169998,96.830002,96.507965,7455500
2022-02-14,96.709999,97.400002,95.559998,96.599998,96.278717,6960800
2022-02-15,97.989998,101.379997,97.949997,100.919998,100.584358,6692400
2022-02-16,100.089996,101.910004,99.889999,101.410004,101.072739,4891100
2022-02-17,100.349998,100.430000,97.879997,98.459999,98.132545,3881000
2022-02-18,98.419998,98.970001,91.919998,92.690002,92.381737,15644100
2022-02-22,92.639999,95.220001,92.370003,94.150002,93.836876,7694100
2022-02-23,93.790001,94.860001,92.309998,92.650002,92.341866,7376500
2022-02-24,90.589996,93.089996,87.699997,92.540001,92.232231,11392400
2022-02-25,93.410004,97.419998,93.059998,96.370003,96.049492,6972500
2022-02-28,94.760002,95.820000,94.129997,95.510002,95.192352,6319100
2022-03-01,94.959999,96.059998,91.870003,92.330002,92.022926,6732500
